accounting_error,adverse_selection_cost,average_quoted_spread_ticks,executable_mark_adjustment,external_cancel_count,external_event_count,external_limit_count,external_market_count,external_successful_cancel_count,external_trade_count,external_unfilled_market_quantity,fees,fill_count,fill_rate,filled_quantity_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,inventory_rms,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_drawdown_pct,max_queue_ahead_at_entry,mean_abs_inventory,mean_queue_ahead_at_entry,pnl_per_second,pnl_per_traded_unit,quote_count,quote_to_trade_ratio,seed,spread_capture,strategy,terminal_liquidation_unfilled,time_at_inventory_limit,total_traded_quantity,turnover_notional_ticks
1.979083563696804e-11,0.01,2.5808823529411766,0.879999999984866,337.0,833.0,445.0,51.0,336.0,122.0,80.0,0.2600000000000001,42.0,0.21,0.125,0.0,-0.11999999999534339,99999.88,-1.5099999999999998,7.169934462671536,4.0,-0.7000000000000001,10.0,1.5750000000116415,1.5749811789865524e-05,13.0,6.213930348258707,1.0476190476190477,-0.005999999999767169,-0.0028571428570319853,200.0,4.761904761904762,3.0,1.4699999999999998,naive_symmetric,0.0,0.31840796019900497,42.0,420088
1.0477174683387602e-11,0.09000000000000001,2.935,0.5199999999825378,425.0,980.0,513.0,42.0,425.0,85.0,44.0,0.12000000000000004,23.0,0.115,0.0575,0.0,-0.3200000000069849,99999.68,-0.5199999999999999,1.8106923993804496,1.0,-0.12,4.0,0.41000000000349246,4.099999590034965e-06,8.0,1.5174129353233832,1.173913043478261,-0.016000000000349245,-0.013913043478564561,200.0,8.695652173913043,3.0,-0.07999999999999993,inventory_skew,0.0,0.0,23.0,230084
-9.313223803264492e-12,-0.03,28.48,0.06000000000407454,440.0,1001.0,534.0,27.0,435.0,49.0,14.0,0.02,2.0,0.01,0.005,0.0,0.00999999999476131,100000.01,-0.009999999999999988,1.9661311354513067,1.0,-0.1,2.0,0.10000000000582077,9.999994000585676e-07,0.0,1.935323383084577,0.0,0.0004999999997380655,0.004999999997380655,200.0,100.0,3.0,0.08,avellaneda_stoikov,0.0,0.0,2.0,20005
1.5133963526814398e-11,0.0,5.115,0.07999999999825377,359.0,834.0,435.0,40.0,359.0,66.0,22.0,0.030000000000000002,6.0,0.03,0.01875,0.0,0.030000000013387762,100000.03000000001,-0.13999999999999999,0.642600438362039,0.0,0.0,2.0,0.10499999999592546,1.0499989499603046e-06,15.0,0.38308457711442784,3.8333333333333335,0.0015000000006693882,0.005000000002231293,200.0,33.333333333333336,3.0,0.12000000000000001,microstructure_adaptive,0.0,0.0,6.0,59992
0.0,0.0,2.825,0.0,438.0,1000.0,521.0,41.0,438.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,4.0,0.0,naive_symmetric,0.0,0.0,0.0,0
0.0,0.0,2.825,0.0,438.0,1000.0,521.0,41.0,438.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,4.0,0.0,inventory_skew,0.0,0.0,0.0,0
0.0,0.0,27.09,0.0,443.0,1000.0,509.0,48.0,437.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,4.0,0.0,avellaneda_stoikov,0.0,0.0,0.0,0
9.313216864370588e-12,-0.01,4.99,-0.13000000000407452,366.0,858.0,455.0,37.0,366.0,76.0,0.0,0.01,1.0,0.005,0.003048780487804878,0.0,-0.00999999999476131,99999.99,0.01,0.816496580927726,1.0,0.1,1.0,0.020000000004074536,1.9999999004074584e-07,0.0,0.6666666666666666,0.0,-0.0004999999997380655,-0.00999999999476131,200.0,200.0,4.0,0.02,microstructure_adaptive,0.0,0.0,1.0,10001
1.1640688413194766e-12,0.009999999999999998,2.686868686868687,-1.2900000000331784,422.0,980.0,514.0,44.0,420.0,83.0,34.0,0.14,19.0,0.095,0.04773869346733668,0.0,-0.5500000000320142,99999.44999999997,-0.53,7.936627101687705,1.0,0.9,10.0,1.1700000000128057,1.1699968410213353e-05,5.0,7.3283582089552235,0.3157894736842105,-0.02750000000160071,-0.02894736842273759,200.0,10.526315789473685,5.0,0.5100000000000001,naive_symmetric,0.0,0.009950248756218905,19.0,189912
-1.2223444478820511e-11,-0.010000000000000004,2.92,-0.34999999994528475,415.0,974.0,512.0,47.0,413.0,95.0,50.0,0.13000000000000003,26.0,0.13,0.065,0.0,-0.7199999999575084,99999.28000000004,-0.81,3.5443178546409135,0.0,0.0,8.0,1.3949999999895226,1.3949967217472265e-05,13.0,2.810945273631841,1.8076923076923077,-0.03599999999787542,-0.0276923076906734,200.0,7.6923076923076925,5.0,0.5699999999999998,inventory_skew,0.0,0.0,26.0,259751
0.0,0.0,28.46,0.0,445.0,1000.0,522.0,33.0,443.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,5.0,0.0,avellaneda_stoikov,0.0,0.0,0.0,0
1.4552137272971777e-11,0.010000000000000004,5.245,-0.7800000000133878,327.0,776.0,406.0,43.0,327.0,94.0,5.0,0.09,15.0,0.075,0.05102040816326531,0.0,0.22000000000116415,100000.22,-8.326672684688674e-17,3.4705584737046262,1.0,0.48,5.0,0.4499999999970896,4.499977275085658e-06,3.0,3.2786069651741294,0.2,0.011000000000058208,0.014666666666744276,200.0,13.333333333333334,5.0,0.6099999999999999,microstructure_adaptive,0.0,0.0,15.0,149960
1.5716317136593716e-11,-0.029999999999999992,2.2857142857142856,4.790000000020955,264.0,655.0,350.0,41.0,261.0,82.0,40.0,0.14,18.0,0.09,0.07659574468085106,0.0,-1.0699999999633292,99998.93000000004,-2.2800000000000002,9.216036207778515,3.0,-5.0,10.0,4.600000000005821,4.59984038554444e-05,2.0,8.696517412935323,0.2222222222222222,-0.05349999999816646,-0.05944444444240718,200.0,11.11111111111111,6.0,1.5599999999999998,naive_symmetric,0.0,0.8208955223880597,18.0,179985
