accounting_error,adverse_selection_cost,average_quoted_spread_ticks,executable_mark_adjustment,external_cancel_count,external_event_count,external_limit_count,external_market_count,external_successful_cancel_count,external_trade_count,external_unfilled_market_quantity,fees,fill_count,fill_rate,filled_quantity_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,inventory_rms,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_drawdown_pct,max_queue_ahead_at_entry,mean_abs_inventory,mean_queue_ahead_at_entry,pnl_per_second,pnl_per_traded_unit,quote_count,quote_to_trade_ratio,seed,spread_capture,strategy,terminal_liquidation_unfilled,time_at_inventory_limit,total_traded_quantity,turnover_notional_ticks
-9.31332788667305e-12,0.04000000000000001,38.17777777777778,-0.1699999999668216,394.0,920.0,477.0,49.0,394.0,109.0,20.0,0.02,3.0,0.015,0.008333333333333333,0.0,0.26000000002386514,100000.26000000002,-0.009999999999999953,0.9515632594924629,1.0,0.21,1.0,0.35000000000582077,3.4999907250827857e-06,0.0,0.9054726368159204,0.0,0.013000000001193257,0.08666666667462171,200.0,66.66666666666667,9.0,0.25,avellaneda_stoikov,0.0,0.0,3.0,30045
1.5716206114291253e-11,0.15000000000000002,6.043010752688172,-0.20000000002095478,307.0,750.0,395.0,48.0,307.0,110.0,20.0,0.030000000000000002,6.0,0.03,0.02158273381294964,0.0,-0.2400000000052387,99999.76,-0.2800000000000001,1.6736173472080236,0.0,0.0,2.0,0.7050000000017462,7.049998942517621e-06,2.0,1.4975124378109452,0.3333333333333333,-0.012000000000261935,-0.040000000000873115,200.0,33.333333333333336,9.0,0.26999999999999996,microstructure_adaptive,0.0,0.0,6.0,60059
-1.1641798636219391e-12,0.33999999999999997,2.555,-0.8,428.0,994.0,522.0,44.0,428.0,84.0,0.0,0.049999999999999996,9.0,0.045,0.0225,0.0,0.029999999998835847,100000.03,0.03,0.911507416944195,1.0,0.53,2.0,0.029999999998835847,2.999998799884064e-07,12.0,0.8109452736318408,2.2222222222222223,0.0014999999999417923,0.003333333333203983,200.0,22.22222222222222,10.0,0.31999999999999995,naive_symmetric,0.0,0.0,9.0,90004
4.074629522676787e-12,0.26,2.875,-0.7200000000000002,430.0,996.0,522.0,44.0,430.0,82.0,0.0,0.04,7.0,0.035,0.0175,0.0,0.020000000004074536,100000.02,0.02,0.8866056912412041,1.0,0.53,1.0,0.014999999999417923,1.499999549941927e-07,12.0,0.7860696517412935,2.7142857142857144,0.0010000000002037268,0.0028571428577249336,200.0,28.571428571428573,10.0,0.2300000000000001,inventory_skew,0.0,0.0,7.0,70002
0.0,0.0,35.93,0.0,435.0,1000.0,522.0,43.0,435.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,10.0,0.0,avellaneda_stoikov,0.0,0.0,0.0,0
-1.3877787807814457e-17,0.16,6.0,-0.0199999999959255,345.0,824.0,436.0,43.0,345.0,79.0,0.0,0.02,4.0,0.02,0.012738853503184714,0.0,0.020000000004074536,100000.02,0.0,0.24433888871261045,0.0,0.0,1.0,0.020000000004074536,1.9999996004075335e-07,0.0,0.05970149253731343,0.0,0.0010000000002037268,0.005000000001018634,200.0,50.0,10.0,0.06000000000000005,microstructure_adaptive,0.0,0.0,4.0,40002
-1.5715873047383866e-11,1.680000000000001,2.5,-1.3399999999813734,405.0,961.0,509.0,47.0,405.0,119.0,16.0,0.2200000000000001,42.0,0.21,0.105,0.0,0.05000000000291038,100000.05,0.0300000000000001,1.8741498902022948,1.0,0.32,4.0,0.2950000000128057,2.9499970501310066e-06,2.0,1.462686567164179,0.047619047619047616,0.002500000000145519,0.0011904761905454854,200.0,4.761904761904762,11.0,1.2599999999999998,naive_symmetric,0.0,0.0,42.0,419839
-4.3073544730987123e-11,1.560000000000001,2.97,-1.159999999977881,408.0,964.0,509.0,47.0,408.0,115.0,16.0,0.2000000000000001,39.0,0.195,0.0975,0.0,0.03999999997904524,100000.03999999998,-0.13999999999999993,1.45410723837567,1.0,0.16,3.0,0.27000000001862645,2.6999983801872367e-06,2.0,1.228855721393035,0.1282051282051282,0.001999999998952262,0.001025641025103724,200.0,5.128205128205129,11.0,1.38,inventory_skew,0.0,0.0,39.0,389848
-6.40296149434505e-12,0.05,36.38693467336683,0.19000000001105946,444.0,998.0,507.0,47.0,444.0,83.0,18.0,0.01,1.0,0.005,0.002512562814070352,0.0,0.1300000000046566,100000.13,-0.20999999999999988,0.9567773437807457,1.0,-0.21,1.0,0.47000000000116415,4.699983785067583e-06,0.0,0.9154228855721394,0.0,0.006500000000232831,0.1300000000046566,200.0,200.0,11.0,0.37,avellaneda_stoikov,0.0,0.0,1.0,9979
-3.20138360265787e-11,0.7800000000000002,5.92,-0.4700000000046569,336.0,800.0,417.0,47.0,336.0,97.0,19.0,0.10000000000000002,19.0,0.095,0.06168831168831169,0.0,0.06999999996332917,100000.06999999996,-0.05000000000000001,1.06738160120318,1.0,-0.21,2.0,0.1849999999976717,1.849998334978216e-06,0.0,0.7611940298507462,0.0,0.0034999999981664585,0.003684210524385746,200.0,10.526315789473685,11.0,0.8999999999999999,microstructure_adaptive,0.0,0.0,19.0,189926
-6.402878227618203e-12,0.33999999999999997,2.65,0.14000000003143215,435.0,996.0,515.0,46.0,435.0,79.0,15.0,0.04,7.0,0.035,0.0175,0.0,-0.019999999974970706,99999.98000000003,0.04000000000000001,1.2458887614751766,1.0,-0.24,2.0,0.10499999999592546,1.049999947459257e-06,5.0,1.164179104477612,1.2857142857142858,-0.0009999999987485354,-0.002857142853567244,200.0,28.571428571428573,12.0,0.08,naive_symmetric,0.0,0.0,7.0,70011
1.3387735364744913e-11,0.29,2.77,-0.14999999999359714,434.0,994.0,515.0,45.0,434.0,77.0,15.0,0.030000000000000002,6.0,0.03,0.015,0.0,-0.009999999980209395,99999.99000000002,0.029999999999999992,0.5230983089210095,0.0,0.0,2.0,0.125,1.249999937500003e-06,5.0,0.23383084577114427,1.5,-0.0004999999990104697,-0.0016666666633682325,200.0,33.333333333333336,12.0,0.14,inventory_skew,0.0,0.0,6.0,60010
