accounting_error,adverse_selection_cost,average_quoted_spread_ticks,executable_mark_adjustment,fees,fill_count,fill_rate,filled_quantity_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,inventory_rms,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_drawdown_pct,mean_abs_inventory,pnl_per_second,pnl_per_traded_unit,quote_count,quote_to_trade_ratio,seed,spread_capture,strategy,time_at_inventory_limit,total_traded_quantity,turnover_notional_ticks
-8.149064756324265e-12,0.0,26.32,1.8626451075975936e-11,0.02,2.0,0.01,0.005,0.0,-0.01999999998952262,99999.98000000001,-0.04000000000000001,0.2821382463434393,1.0,-0.04,2.0,0.06000000001222361,5.999994901226696e-07,0.06965174129353234,-0.000999999999476131,-0.00999999999476131,200.0,100.0,16.0,0.08,avellaneda_stoikov,0.0,2.0,20072
1.397015836346327e-11,-0.13,6.36,2.91038235178398e-11,0.12000000000000002,21.0,0.105,0.053164556962025315,0.0,1.3900000000430737,100001.39000000004,0.8899999999999997,2.4586126411866887,1.0,-0.06,5.0,0.35999999998603016,3.5999380809253086e-06,2.1641791044776117,0.06950000000215369,0.06619047619252731,200.0,9.523809523809524,16.0,0.6800000000000003,microstructure_adaptive,0.0,21.0,210465
-1.0477618772597452e-11,0.030000000000000006,4,1.3877787807814457e-17,0.15000000000000002,25.0,0.125,0.0625,0.0,0.2699999999895226,100000.26999999999,0.02000000000000013,3.6069308627635515,1.0,-0.1,6.0,0.7600000000238651,7.5999395807189835e-06,3.009950248756219,0.01349999999947613,0.010799999999580905,200.0,8.0,17.0,0.5000000000000001,naive_symmetric,0.0,25.0,249841
1.2805700944085174e-11,0.020000000000000004,4.55,-1.688020556667169e-11,0.11000000000000003,21.0,0.105,0.0525,0.0,0.22999999999592546,100000.23,-0.08000000000000004,0.8949832539637945,1.0,-0.02,2.0,0.1900000000023283,1.8999930650485955e-06,0.6318407960199005,0.011499999999796274,0.010952380952186928,200.0,9.523809523809524,17.0,0.44000000000000006,inventory_skew,0.0,21.0,209877
-9.313227272711444e-12,0.01,29.87,5.23869142510236e-12,0.01,1.0,0.005,0.0025,0.0,-0.020000000004074536,99999.98,-0.01,0.0,1.0,-0.02,0.0,0.010000000009313226,1.0000000009313226e-07,0,-0.0010000000002037268,-0.020000000004074536,200.0,200.0,17.0,0.02,avellaneda_stoikov,0.0,1.0,9994
2.5029145422905685e-11,-0.009999999999999997,6.32,-2.386511474550268e-11,0.06999999999999999,12.0,0.06,0.03,0.0,0.47000000000116415,100000.47,0.22999999999999993,1.2237289069932709,1.0,-0.04,2.0,0.22500000000582077,2.2499863876405626e-06,0.9800995024875622,0.023500000000058207,0.03916666666676368,200.0,16.666666666666668,17.0,0.3500000000000001,microstructure_adaptive,0.0,12.0,119916
4.0746073182162945e-11,-0.1,4,-2.7939650593111764e-11,0.18000000000000005,28.0,0.14,0.07,0.0,1.1700000000128057,100001.17000000001,0.9499999999999993,5.6770463906324595,1.0,-0.16,9.0,0.6300000000046566,6.299874947528856e-06,5.263681592039801,0.05850000000064028,0.04178571428617163,200.0,7.142857142857143,18.0,0.5600000000000002,naive_symmetric,0.0,28.0,280147
5.820677273504771e-12,-0.029999999999999985,4.805,-7.566976559236771e-12,0.13000000000000003,23.0,0.115,0.0575,0.0,-0.08000000000174623,99999.92,-0.4,2.607871742412886,1.0,-0.06,5.0,0.3600000000005821,3.599989920034045e-06,2.084577114427861,-0.004000000000087311,-0.0034782608696411403,200.0,8.695652173913043,18.0,0.5100000000000001,inventory_skew,0.0,23.0,230148
9.313244619946204e-12,0.0,31.81,-6.402840063701731e-12,0.01,2.0,0.01,0.005,0.0,-0.19999999999708962,99999.8,-0.24000000000000002,0.9899997487310601,0.0,0.0,1.0,0.3700000000098953,3.699997595100516e-06,0.9800995024875622,-0.009999999999854481,-0.09999999999854481,200.0,100.0,18.0,0.05,avellaneda_stoikov,0.0,2.0,20023
1.862621168413625e-11,-0.04999999999999999,6.37,1.6298160737671097e-11,0.1,17.0,0.085,0.0425,0.0,0.1000000000349246,100000.10000000003,-0.22999999999999984,2.666355703262115,1.0,-0.06,4.0,0.3600000000005821,3.599983980077108e-06,2.174129353233831,0.00500000000174623,0.005882352943230858,200.0,11.764705882352942,18.0,0.4900000000000001,microstructure_adaptive,0.0,17.0,170059
-5.587930118622353e-11,0.05999999999999999,4,3.2596307597554386e-11,0.15000000000000005,29.0,0.145,0.0725,0.0,0.8499999999767169,100000.84999999998,0.43999999999999995,1.2277877204823169,1.0,-0.02,3.0,0.180000000007567,1.799983800221468e-06,0.8407960199004975,0.042499999998835844,0.029310344826783342,200.0,6.896551724137931,19.0,0.5800000000000002,naive_symmetric,0.0,29.0,289656
-1.33880684316523e-11,0.07999999999999999,4.7,6.402867819277347e-12,0.13000000000000003,26.0,0.13,0.065,0.0,0.9299999999930151,100000.93,0.47000000000000003,1.3308434463177723,0.0,0.0,3.0,0.17000000001280569,1.6999824903084064e-06,1.0348258706467661,0.04649999999965075,0.035769230768962115,200.0,7.6923076923076925,19.0,0.5900000000000002,inventory_skew,0.0,26.0,259704
-2.9103872090097127e-12,0.01,28.335,-5.23869142510236e-12,0.01,1.0,0.005,0.0025,0.0,-0.04000000000814907,99999.95999999999,-0.049999999999999996,0.22304986837273527,1.0,-0.02,1.0,0.05000000000291038,4.99999825029165e-07,0.04975124378109453,-0.0020000000004074536,-0.04000000000814907,200.0,200.0,19.0,0.04,avellaneda_stoikov,0.0,1.0,9967
1.3969825296555882e-11,0.019999999999999997,6.305,-3.492435507457259e-12,0.08,15.0,0.075,0.0375,0.0,0.7300000000104774,100000.73000000001,0.3899999999999999,1.3252240963220663,1.0,-0.02,3.0,0.20000000001164153,1.999983000260913e-06,1.0398009950248757,0.03650000000052387,0.04866666666736516,200.0,13.333333333333334,19.0,0.44000000000000006,microstructure_adaptive,0.0,15.0,149877
1.280547889948025e-11,-0.04000000000000001,4,-6.984912648277941e-12,0.14,22.0,0.11,0.055,0.0,-0.14999999999417923,99999.85,-0.3299999999999999,4.566261738956356,1.0,-0.12,7.0,1.179999999993015,1.179991976047578e-05,4.104477611940299,-0.007499999999708962,-0.006818181817917238,200.0,9.090909090909092,20.0,0.4400000000000001,naive_symmetric,0.0,22.0,220191
-3.143227345070443e-11,-0.04000000000000001,4.805,2.386517025665391e-11,0.12000000000000002,20.0,0.1,0.05,0.0,0.069999999992433,100000.06999999999,-0.18999999999999997,2.9582501214560146,1.0,-0.08,5.0,0.7300000000104774,7.299960580317639e-06,2.572139303482587,0.0034999999996216504,0.0034999999996216504,200.0,10.0,20.0,0.4600000000000001,inventory_skew,0.0,20.0,200181
0.0,0.0,26.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,0.0,20.0,0.0,avellaneda_stoikov,0.0,0.0,0
-1.920849590497653e-11,-0.02,6.38,4.7730291941050496e-11,0.09,14.0,0.07,0.035,0.0,0.14000000002852175,100000.14000000003,-0.13000000000000003,2.4626564147106316,1.0,-0.08,4.0,0.6849999999976717,6.8499626676801775e-06,2.144278606965174,0.007000000001426088,0.010000000002037268,200.0,14.285714285714286,20.0,0.44,microstructure_adaptive,0.0,14.0,140129
-1.5134171693631515e-11,0.11,4,4.889443017130901e-11,0.20000000000000007,31.0,0.155,0.07769423558897243,0.0,0.13000000003376044,100000.13000000003,-0.11000000000000004,3.8303579194436614,1.0,-0.18,10.0,0.5350000000180444,5.349980740249777e-06,2.91044776119403,0.006500000001688022,0.00419354838818582,200.0,6.451612903225806,21.0,0.6200000000000002,naive_symmetric,0.004975124378109453,31.0,310708
1.6297962979194835e-11,0.07,4.915,-2.968587008156387e-11,0.15000000000000002,26.0,0.13,0.065,0.0,0.46999999998661224,100000.46999999999,0.07999999999999995,1.8635012250922718,1.0,-0.08,5.0,0.28500000000349246,2.849984895114981e-06,1.6119402985074627,0.023499999999330612,0.018076923076408163,200.0,7.6923076923076925,21.0,0.6200000000000002,inventory_skew,0.0,26.0,260558
1.0477389789098623e-11,0.02,28.53,-2.2118917808455762e-11,0.01,2.0,0.01,0.005,0.0,0.04999999998835847,100000.04999999999,-0.02,0.07053456158585983,0.0,0.0,1.0,0.01999999998952262,1.9999989989527629e-07,0.004975124378109453,0.0024999999994179236,0.024999999994179234,200.0,100.0,21.0,0.08,avellaneda_stoikov,0.0,2.0,20072
1.920830161594722e-11,0.04000000000000001,6.23,-4.307364881439568e-11,0.1,17.0,0.085,0.0425,0.0,0.7399999999761349,100000.73999999998,0.3799999999999999,1.3749717319572763,1.0,-0.06,4.0,0.11999999999534339,1.199990580027381e-06,1.164179104477612,0.036999999998806744,0.04352941176330205,200.0,11.764705882352942,21.0,0.5200000000000002,microstructure_adaptive,0.0,17.0,170391
2.735765780581545e-11,-0.039999999999999994,4,-6.4028227164669715e-12,0.15000000000000002,26.0,0.13,0.065,0.0,-0.03999999997904524,99999.96000000002,-0.3300000000000002,5.32290647422377,1.0,-0.08,8.0,1.5500000000029104,1.5499755103898458e-05,4.791044776119403,-0.001999999998952262,-0.0015384615376555862,200.0,7.6923076923076925,22.0,0.5200000000000001,naive_symmetric,0.0,26.0,260237
3.143219018397758e-11,-0.06999999999999999,4.815,-1.97905858367875e-11,0.1,18.0,0.09,0.045,0.0,0.7000000000116415,100000.70000000001,0.43999999999999995,1.4053911833042971,1.0,-0.04,3.0,0.22999999999592546,2.2999827500886288e-06,1.1890547263681592,0.03500000000058208,0.03888888888953564,200.0,11.11111111111111,22.0,0.4,inventory_skew,0.0,18.0,180136
-1.047738285020472e-11,0.0,28.405,1.2223611012274205e-11,0.02,3.0,0.015,0.0075,0.0,0.08000000000174623,100000.08,0.02,0.21160368475757949,1.0,-0.02,1.0,0.029999999998835847,2.999996849886892e-07,0.04477611940298507,0.004000000000087311,0.026666666667248744,200.0,66.66666666666667,22.0,0.1,avellaneda_stoikov,0.0,3.0,30009
8.148814956143724e-12,-0.05,6.265,5.820791765254185e-12,0.08,15.0,0.075,0.0375,0.0,0.6400000000139698,100000.64000000001,0.29000000000000004,1.619225292312247,1.0,-0.02,3.0,0.3049999999930151,3.049979717565028e-06,1.308457711442786,0.03200000000069849,0.04266666666759799,200.0,13.333333333333334,22.0,0.4500000000000002,microstructure_adaptive,0.0,15.0,150095
1.1641243524707079e-11,-0.029999999999999992,4,-3.8999109497339646e-11,0.18000000000000005,32.0,0.16,0.08,0.0,0.5799999999726424,100000.57999999997,0.2,3.072911659916657,1.0,-0.08,5.0,0.7899999999935972,7.899924555656466e-06,2.746268656716418,0.02899999999863212,0.018124999999145075,200.0,6.25,23.0,0.6400000000000002,naive_symmetric,0.0,32.0,319668
-2.220446049250313e-16,-0.039999999999999994,4.815,-2.3865111276055728e-11,0.13000000000000003,26.0,0.13,0.065,0.0,0.48999999997613486,100000.48999999998,-1.249000902703301e-16,1.8913261029924735,0.0,0.0,4.0,0.5899999999965075,5.899966075160144e-06,1.5572139303482586,0.024499999998806744,0.018846153845235955,200.0,7.6923076923076925,23.0,0.6200000000000003,inventory_skew,0.0,26.0,259756
-6.98485713712671e-12,0.0,28.4,-2.328307685539599e-12,0.01,2.0,0.01,0.005,0.0,0.23999999999068677,100000.23999999999,0.17999999999999994,0.9671211832467413,0.0,0.0,1.0,0.19999999999708962,1.9999940999883013e-06,0.9353233830845771,0.011999999999534338,0.11999999999534339,200.0,100.0,23.0,0.07,avellaneda_stoikov,0.0,2.0,19981
-7.567335646996298e-12,-0.05000000000000001,6.27,-3.958120289859757e-11,0.11000000000000003,21.0,0.105,0.0525,0.0,0.3399999999528518,100000.33999999995,-0.17999999999999985,1.5677089789836856,1.0,-0.02,4.0,0.5749999999970896,5.749974125087336e-06,1.1144278606965174,0.01699999999764259,0.016190476188231037,200.0,9.523809523809524,23.0,0.6500000000000002,microstructure_adaptive,0.0,21.0,209801
-6.228240145844666e-11,-0.039999999999999994,4,1.0186343435414358e-10,0.19000000000000006,30.0,0.15,0.075,0.0,1.2300000000395812,100001.23000000004,0.9800000000000001,3.133036928925344,1.0,-0.16,8.0,0.34999999999126885,3.4999471507107113e-06,2.1044776119402986,0.06150000000197906,0.04100000000131938,200.0,6.666666666666667,24.0,0.6000000000000002,naive_symmetric,0.0,30.0,300670
1.6298074001497298e-11,-0.009999999999999997,4.58,9.895329347586745e-12,0.13000000000000003,24.0,0.12,0.06,0.0,0.7000000000261934,100000.70000000003,0.3299999999999999,1.4862554369557734,1.0,-0.04,5.0,0.2649999999994179,2.6499795951512956e-06,0.9950248756218906,0.03500000000130967,0.02916666666775806,200.0,8.333333333333334,24.0,0.5400000000000001,inventory_skew,0.0,24.0,240529
0.0,0.0,26.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,0.0,24.0,0.0,avellaneda_stoikov,0.0,0.0,0
-1.6298074001497298e-11,-0.019999999999999997,6.31,7.567012988429767e-12,0.1,18.0,0.09,0.045,0.0,0.34999999999126885,100000.34999999999,-0.08000000000000015,1.839316334161807,1.0,-0.04,4.0,0.4150000000081491,4.149982570154696e-06,1.6019900497512438,0.01749999999956344,0.01944444444395938,200.0,11.11111111111111,24.0,0.5700000000000001,microstructure_adaptive,0.0,18.0,180397
-3.0850211274469075e-11,-0.07,4,9.313244619946204e-12,0.17000000000000007,34.0,0.17,0.085,0.0,0.42999999997846317,100000.42999999998,-0.08000000000000006,1.358591603197446,0.0,0.0,4.0,0.22999999999592546,2.299989075011149e-06,0.9900497512437811,0.02149999999892316,0.012647058822895976,200.0,5.882352941176471,25.0,0.6800000000000003,naive_symmetric,0.0,34.0,340340
4.481959248181511e-11,-0.04999999999999999,4.655,-2.6193418961595327e-11,0.16000000000000006,32.0,0.16,0.08,0.0,0.5200000000186265,100000.52000000002,-0.029999999999999975,1.2216944435630523,0.0,0.0,3.0,0.17999999999301508,1.7999898299876112e-06,0.9253731343283582,0.026000000000931323,0.016250000000582077,200.0,6.25,25.0,0.7100000000000003,inventory_skew,0.0,32.0,320332
-8.149064756324265e-12,-0.01,26.615,8.73114774924133e-12,0.01,2.0,0.01,0.005,0.0,0.11000000000058208,100000.11,-0.04000000000000002,0.8949832539637945,0.0,0.0,1.0,0.28999999999359716,2.899995794942069e-06,0.8009950248756219,0.005500000000029104,0.05500000000029104,200.0,100.0,25.0,0.16,avellaneda_stoikov,0.0,2.0,20010
4.0745185003743245e-11,0.05,6.135,-1.5716032641943656e-11,0.11000000000000003,22.0,0.11,0.055,0.0,0.4800000000250293,100000.48000000003,-0.049999999999999996,0.9773555548504418,0.0,0.0,3.0,0.08999999999650754,8.999956799858112e-07,0.6567164179104478,0.024000000001251465,0.021818181819319514,200.0,9.090909090909092,25.0,0.6400000000000002,microstructure_adaptive,0.0,22.0,220199
2.3281793160023767e-12,-0.2,4,-4.016326160538597e-11,0.19000000000000006,34.0,0.17,0.085,0.0,0.09999999996216502,100000.09999999996,-0.3100000000000001,2.121906586584116,1.0,-0.08,5.0,0.375,3.749986500048601e-06,1.626865671641791,0.004999999998108251,0.002941176469475442,200.0,5.882352941176471,26.0,0.6800000000000003,naive_symmetric,0.0,34.0,339051
7.566697268757139e-12,-0.2,4.76,-1.1641495059611096e-11,0.19000000000000006,35.0,0.175,0.0875,0.0,0.22999999999592546,100000.23,-0.32000000000000006,2.0672764306681435,1.0,-0.06,5.0,0.33000000000174623,3.2999848200872903e-06,1.5970149253731343,0.011499999999796274,0.006571428571312156,200.0,5.714285714285714,26.0,0.8000000000000004,inventory_skew,0.0,35.0,348993
-4.07454625594994e-12,-0.02,29.87,8.731161627029138e-12,0.02,2.0,0.01,0.005,0.0,0.1300000000046566,100000.13,-0.01999999999999999,0.7563989049982733,1.0,-0.04,2.0,0.16000000000349246,1.5999961600441403e-06,0.40298507462686567,0.006500000000232831,0.0650000000023283,200.0,100.0,26.0,0.21,avellaneda_stoikov,0.0,2.0,19895
6.984496314643707e-12,-0.14,6.375,-3.550666011209458e-11,0.14000000000000004,24.0,0.12,0.06217616580310881,0.0,0.10999999997147825,100000.10999999997,-0.4299999999999999,2.3489173964453034,1.0,-0.08,5.0,0.375,3.749985562555585e-06,1.8059701492537314,0.005499999998573912,0.004583333332144927,200.0,8.333333333333334,26.0,0.7600000000000003,microstructure_adaptive,0.0,24.0,239367
-5.704370309445039e-11,0.04999999999999998,4,7.508790117460862e-11,0.16000000000000006,31.0,0.155,0.0775,0.0,1.6600000000180444,100001.66000000002,1.22,2.5057148611073305,1.0,-0.02,5.0,0.47999999999592546,4.799905201831517e-06,2.0199004975124377,0.08300000000090221,0.05354838709735627,200.0,6.451612903225806,27.0,0.6200000000000002,naive_symmetric,0.0,31.0,309901
3.6670444458763995e-11,0.09999999999999999,4.775,-3.3760418072237286e-11,0.13000000000000003,24.0,0.12,0.06,0.0,0.8000000000029104,100000.8,0.4300000000000002,1.2538497930304837,1.0,-0.04,3.0,0.29999999998835847,2.9999691002018524e-06,1.0348258706467661,0.040000000000145516,0.0333333333334546,200.0,8.333333333333334,27.0,0.5400000000000001,inventory_skew,0.0,24.0,239953
-1.0477230194538834e-11,0.0,26.43,9.313223803264492e-12,0.01,1.0,0.005,0.0025,0.0,0.27999999999883585,100000.28,0.2699999999999999,0.9798974461519554,1.0,-0.02,1.0,0.22999999999592546,2.299991604989896e-06,0.9601990049751243,0.013999999999941792,0.27999999999883585,200.0,200.0,27.0,0.04,avellaneda_stoikov,0.0,1.0,10002
-9.313438908975513e-12,0.060000000000000005,6.28,8.731175504816946e-12,0.08,16.0,0.08,0.04,0.0,0.6399999999994179,100000.64,0.24000000000000007,0.7758801774444581,0.0,0.0,2.0,0.16000000000349246,1.5999876001310233e-06,0.5920398009950248,0.0319999999999709,0.03999999999996362,200.0,12.5,27.0,0.4800000000000001,microstructure_adaptive,0.0,16.0,160000
2.502931195635938e-11,-0.09999999999999998,4,-3.84170611988921e-11,0.20000000000000007,31.0,0.155,0.0775,0.0,1.4699999999866122,100001.46999999999,1.2299999999999998,4.263112636704997,1.0,-0.18,9.0,0.5099999999947613,5.0999104965183994e-06,2.9800995024875623,0.07349999999933061,0.04741935483827781,200.0,6.451612903225806,28.0,0.6200000000000002,naive_symmetric,0.0,31.0,310510
-1.86266557733461e-11,-0.05999999999999998,4.675,-5.820741458273382e-12,0.13000000000000003,25.0,0.125,0.0625,0.0,0.8799999999755528,100000.87999999998,0.4800000000000001,2.427044965319265,1.0,-0.02,5.0,0.27999999999883585,2.7999739602305288e-06,1.8109452736318408,0.04399999999877764,0.03519999999902211,200.0,8.0,28.0,0.5500000000000002,inventory_skew,0.0,25.0,250378
-4.074534112885608e-12,-0.01,29.78,9.313223803264492e-12,0.01,1.0,0.005,0.0025,0.0,-0.00999999999476131,99999.99,-0.02,0.18661690879115475,1.0,-0.02,1.0,0.05000000000291038,4.99999675029315e-07,0.03482587064676617,-0.0004999999997380655,-0.00999999999476131,200.0,200.0,28.0,0.04,avellaneda_stoikov,0.0,1.0,10035
2.677569277409475e-11,-0.05999999999999998,6.355,-2.968589610241601e-11,0.1,18.0,0.09,0.04904632152588556,0.0,1.1999999999970896,100001.2,0.8099999999999998,2.972510873911547,1.0,-0.04,5.0,0.35000000000582077,3.4999550256361283e-06,2.517412935323383,0.05999999999985448,0.06666666666650498,200.0,11.11111111111111,28.0,0.53,microstructure_adaptive,0.0,18.0,180268
9.895029240425401e-12,0.10000000000000002,4,-3.550663929541287e-11,0.19000000000000006,31.0,0.155,0.0775,0.0,-0.34000000002561137,99999.65999999997,-0.6299999999999999,3.072911659916657,1.0,-0.14,7.0,0.9000000000087311,8.999959050273635e-06,2.3383084577114426,-0.017000000001280567,-0.010967741936310045,200.0,6.451612903225806,29.0,0.6200000000000002,naive_symmetric,0.0,31.0,310326
1.5715678758354557e-11,0.07999999999999999,4.88,-3.085002392433367e-11,0.16000000000000003,28.0,0.14,0.07,0.0,0.139999999984866,100000.13999999998,-0.27999999999999986,1.839316334161807,1.0,-0.08,4.0,0.34500000000116415,3.449987407557605e-06,1.572139303482587,0.006999999999243301,0.0049999999994595,200.0,7.142857142857143,29.0,0.6600000000000003,inventory_skew,0.0,28.0,280310
-9.313230742158396e-12,0.05,27.005,1.2223607542827253e-11,0.03,4.0,0.02,0.01,0.0,0.05000000000291038,100000.05,-0.009999999999999992,0.43480423913315197,1.0,-0.04,2.0,0.05000000000291038,4.999996000294238e-07,0.11940298507462686,0.002500000000145519,0.012500000000727596,200.0,50.0,29.0,0.13,avellaneda_stoikov,0.0,4.0,40044
5.817152315401586e-13,0.12,6.315,-1.804434726637716e-11,0.11000000000000001,18.0,0.09,0.045,0.0,-0.0500000000174623,99999.94999999998,-0.3899999999999998,1.7732113824824083,1.0,-0.08,4.0,0.40499999999883585,4.049988052523604e-06,1.4825870646766168,-0.002500000000873115,-0.0027777777787479055,200.0,11.11111111111111,29.0,0.5300000000000001,microstructure_adaptive,0.0,18.0,180198
-4.423816868381891e-11,0.019999999999999993,4,3.434252882072997e-11,0.12000000000000002,21.0,0.105,0.0525,0.0,0.8799999999901047,100000.87999999999,0.6400000000000001,1.8298247747988499,1.0,-0.06,4.0,0.19500000000698492,1.949980792759041e-06,1.4875621890547264,0.043999999999505233,0.0419047619042907,200.0,9.523809523809524,30.0,0.4200000000000001,naive_symmetric,0.0,21.0,210187
-1.1102230246251565e-16,0.029999999999999995,4.57,8.149085573005976e-12,0.09000000000000001,18.0,0.09,0.045,0.0,0.5400000000081491,100000.54000000001,0.24999999999999997,0.8464147390303179,0.0,0.0,2.0,0.09999999999126885,9.999945999418487e-07,0.6169154228855721,0.027000000000407455,0.030000000000452727,200.0,11.11111111111111,30.0,0.3800000000000001,inventory_skew,0.0,18.0,180143
5.238809386298726e-12,0.02,27.18,-5.23869142510236e-12,0.01,1.0,0.005,0.0025,0.0,-0.25,99999.75,-0.2600000000000001,0.9899997487310601,1.0,-0.02,1.0,0.33999999999650754,3.399996429968824e-06,0.9800995024875622,-0.0125,-0.25,200.0,200.0,30.0,0.04,avellaneda_stoikov,0.0,1.0,10007
1.571598406968633e-11,0.029999999999999995,6.315,-6.984902239937085e-12,0.049999999999999996,9.0,0.045,0.0225,0.0,0.6500000000087311,100000.65000000001,0.4700000000000001,1.385784258082855,1.0,-0.02,2.0,0.16000000000349246,1.5999890401099997e-06,1.243781094527363,0.032500000000436555,0.07222222222319236,200.0,22.22222222222222,30.0,0.25,microstructure_adaptive,0.0,9.0,90087
-2.0372814546476548e-11,-0.06999999999999999,4,2.0954779578197247e-11,0.18000000000000008,34.0,0.17,0.085,0.0,1.110000000000582,100001.11,0.65,2.8450882874146592,1.0,-0.04,5.0,0.2549999999901047,2.5499643004008416e-06,2.4925373134328357,0.0555000000000291,0.03264705882354653,200.0,5.882352941176471,31.0,0.6800000000000003,naive_symmetric,0.0,34.0,339905
-2.910671703659773e-12,-0.019999999999999993,4.705,-8.149047409089505e-12,0.15000000000000005,29.0,0.145,0.0725,0.0,0.6599999999889405,100000.65999999999,0.20000000000000007,1.1197014527469284,1.0,-0.02,2.0,0.10000000000582077,9.999931501051294e-07,0.8855721393034826,0.03299999999944703,0.022758620689273812,200.0,6.896551724137931,31.0,0.6300000000000002,inventory_skew,0.0,29.0,289891
9.313223803264492e-12,-0.01,30.06,-1.45519117589199e-11,0.01,1.0,0.005,0.0025,0.0,0.00999999999476131,100000.01,0.01,0.14106912317171966,1.0,-0.02,1.0,0.020000000004074536,1.9999993004076984e-07,0.01990049751243781,0.0004999999997380655,0.00999999999476131,200.0,200.0,31.0,0.03,avellaneda_stoikov,0.0,1.0,9978
1.4551582161459464e-11,0.05,6.315,-7.50878595412452e-11,0.06999999999999999,13.0,0.065,0.0325,0.0,0.809999999939464,100000.80999999994,0.5000000000000001,1.0650485238752998,1.0,-0.02,2.0,0.11999999999534339,1.1999899800371011e-06,0.9353233830845771,0.0404999999969732,0.06230769230303569,200.0,15.384615384615385,31.0,0.40000000000000013,microstructure_adaptive,0.0,13.0,129960
2.211875127500207e-11,0.08,4,-5.35510316646004e-11,0.14000000000000004,27.0,0.135,0.0675,0.0,0.30999999996856786,100000.30999999997,-0.06999999999999991,1.9457825294059183,1.0,-0.02,4.0,0.35000000000582077,3.499978475190586e-06,1.6666666666666667,0.015499999998428392,0.011481481480317328,200.0,7.407407407407407,32.0,0.5400000000000001,naive_symmetric,0.0,27.0,269934
8.148925978446186e-12,0.09999999999999999,4.84,-5.995386825885518e-11,0.12000000000000004,24.0,0.12,0.06,0.0,0.4599999999481952,100000.45999999995,0.04000000000000008,1.4036200531950742,0.0,0.0,3.0,0.21000000000640284,2.0999871901421695e-06,1.2039800995024876,0.02299999999740976,0.01916666666450813,200.0,8.333333333333334,32.0,0.5400000000000001,inventory_skew,0.0,24.0,239952
-9.313230742158396e-12,0.019999999999999997,24.005,5.820760540231618e-12,0.01,2.0,0.01,0.005,0.0,0.08999999999650754,100000.09,-0.010000000000000004,0.2639161633805939,0.0,0.0,1.0,0.05000000000291038,4.99999475029655e-07,0.06965174129353234,0.004499999999825377,0.04499999999825377,200.0,100.0,32.0,0.11000000000000001,avellaneda_stoikov,0.0,2.0,20000
-2.2701174273720426e-11,0.08,6.18,4.714822629536819e-11,0.08,16.0,0.08,0.04,0.0,0.3700000000244472,100000.37000000002,-0.04000000000000004,1.1373356313368792,0.0,0.0,3.0,0.1349999999802094,1.349994667323158e-06,0.845771144278607,0.01850000000122236,0.02312500000152795,200.0,12.5,32.0,0.4900000000000002,microstructure_adaptive,0.0,16.0,159969
1.455180420606439e-11,0.09999999999999999,4,1.3969853052131498e-11,0.13000000000000003,26.0,0.13,0.065,0.0,0.39000000002852175,100000.39000000003,-3.122502256758253e-17,2.069681639661578,0.0,0.0,4.0,0.28500000000349246,2.849985465109052e-06,1.8059701492537314,0.01950000000142609,0.01500000000109699,200.0,7.6923076923076925,33.0,0.5200000000000001,naive_symmetric,0.0,26.0,260188
4.365563466279809e-11,0.06999999999999999,4.625,-4.190949670634936e-11,0.11000000000000003,21.0,0.105,0.0525,0.0,0.5800000000017462,100000.58,0.24999999999999997,1.0197063278340857,1.0,-0.02,2.0,0.22499999999126885,2.2499813250676906e-06,0.7611940298507462,0.02900000000008731,0.02761904761913077,200.0,9.523809523809524,33.0,0.4600000000000001,inventory_skew,0.0,21.0,210163
0.0,0.0,27.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,0.0,33.0,0.0,avellaneda_stoikov,0.0,0.0,0
1.688033046676196e-11,0.07999999999999999,6.275,-2.9103820048392848e-11,0.07999999999999999,13.0,0.065,0.0325,0.0,0.4399999999877764,100000.43999999999,0.18999999999999984,1.8794515977959398,1.0,-0.06,4.0,0.4850000000005821,4.849951500490816e-06,1.2736318407960199,0.02199999999938882,0.03384615384521357,200.0,15.384615384615385,33.0,0.39,microstructure_adaptive,0.0,13.0,130122
-2.3865298626191134e-11,-0.04,4,2.3283250327743588e-12,0.16000000000000006,31.0,0.155,0.0775,0.0,0.42999999997846317,100000.42999999998,-0.009999999999999976,1.4506817748701122,1.0,-0.02,3.0,0.2450000000098953,2.449989097647469e-06,1.199004975124378,0.02149999999892316,0.013870967741240747,200.0,6.451612903225806,34.0,0.6200000000000002,naive_symmetric,0.0,31.0,310230
2.735733861669587e-11,-0.07,4.68,-3.20141899101678e-11,0.15000000000000005,29.0,0.145,0.0725,0.0,0.3699999999953434,100000.37,-0.07999999999999997,0.9722518356068021,1.0,-0.02,2.0,0.1750000000174623,1.749990025231479e-06,0.7661691542288557,0.018499999999767168,0.0127586206894946,200.0,6.896551724137931,34.0,0.6200000000000002,inventory_skew,0.0,29.0,290199
